site1,site2,objective,sample_id,latitude,longitude,status,spp,dbh_cm,tree_ht_m,age,elev_m,vpd_min,vpd_max,temp_min_c,temp_max_c,temp_mean_c,precip_mm,modis_npp,cwd_1981_2010,cwd_2041_2070,sol_rad30,slope,asw_mm,aspect,forest_group,stems_ha,sum_ht_m,mean_ht_m,crown_ha,trees15_ha,basal15_m2ha,drip_ba_m2,pvt,bai50_total,bai25_total,bai10_total,bai5_total,bai50_mean,bai25_mean,bai10_mean,bai5_mean,bai50_scaled_mean,bai25_scaled_mean,bai10_scaled_mean,bai5_scaled_mean
dee,dee3,N,071204,44.588091,-118.57592,A,ABGR,64.9,33,110,1492.500527,1.299999952,13.29999924,-0.084100001,13.56999969,6.74489975,538.6969604,6307,129.0253906,171.046936,182309.6563,21.99112511,99.06,33.81590271,group3,172,4062.6792,23.62022791,199,884,31.4,0.193127838,ABGR_Warm_Dry,147670.6431,81237.8714,36218.03909,17333.02621,2953.412862,3249.514856,3621.803909,3466.605242,0.728447412,0.966828557,1.266545182,1.141600276
dee,dee3,N,071214,44.588237,-118.575893,A,ABGR,73,31,136,1485.226702,1.299999952,13.29999924,-0.084100001,13.56999969,6.74489975,538.6969604,6307,129.0253906,171.046936,186593.1875,14.80017662,99.06,36.05205154,group3,173,4152.5952,24.00344046,204,884,31.4,0.042654189,ABGR_Warm_Dry,172736.4744,97584.20253,48081.28231,25306.33904,3454.729488,3903.368101,4808.128231,5061.267808,0.489743008,0.786758724,1.38574412,1.553332086
dee,dee3,N,071224,44.588176,-118.575753,A,ABGR,84.1,34,149,1485.763078,1.299999952,13.29999924,-0.084100001,13.56999969,6.74489975,538.6969604,6307,124.9468231,166.4679413,186593.1875,15.50410175,99.06,39.12692261,group3,168,4061.1552,24.17354286,198,884,31.4,0.10011706,ABGR_Warm_Dry,158958.2344,77434.89276,43946.27659,23316.11151,3179.164688,3097.39571,4394.627659,4663.222301,-0.036115057,-0.085208755,0.693643031,0.854905955
dee,dee3,Y,071234,44.5884667,-118.5759667,U,ABGR,8.9,12.59889313,81,1480.84282,1.299999952,13.29999924,-0.084100001,13.56999969,6.74489975,538.6969604,6307,128.2214203,170.1773529,190729.9375,12.62398624,99.06,37.80160141,group3,165,4071.2136,24.67402182,189,884,31.4,0.029202405,ABGR_Warm_Dry,2818.259938,839.2375217,157.0070619,68.94193662,56.36519875,33.56950087,15.70070619,13.78838732,0.260395323,-0.486608945,-1.072160918,-1.134826706
dee,dee3,Y,071244,44.5884667,-118.5759667,U,ABGR,6.1,10.38669854,63,1480.84282,1.299999952,13.29999924,-0.084100001,13.56999969,6.74489975,538.6969604,6307,128.2214203,170.1773529,190729.9375,12.62398624,99.06,37.80160141,group3,165,4071.2136,24.67402182,189,884,31.4,0.042703205,ABGR_Warm_Dry,3751.774142,1518.024796,617.5566909,302.7741336,75.03548283,60.72099184,61.75566909,60.55482672,0.37789169,0.004587362,0.031570472,0.00025398
dee,dee3,Y,071254,44.5884667,-118.5759667,U,ABGR,5.2,10.82114499,60,1480.84282,1.299999952,13.29999924,-0.084100001,13.56999969,6.74489975,538.6969604,6307,128.2214203,170.1773529,190729.9375,12.62398624,99.06,37.80160141,group3,165,4071.2136,24.67402182,189,884,31.4,0.038069006,ABGR_Warm_Dry,1390.864435,884.5100709,433.726711,126.3733919,27.8172887,35.38040284,43.3726711,25.27467838,0.15026701,0.52917845,0.92959048,0.022882427
dee,dee3,Y,071264,44.5884667,-118.5759667,U,ABGR,23.5,16.94111924,113,1480.84282,1.299999952,13.29999924,-0.084100001,13.56999969,6.74489975,538.6969604,6307,128.2214203,170.1773529,190729.9375,12.62398624,99.06,37.80160141,group3,165,4071.2136,24.67402182,189,884,31.4,0.07842438,ABGR_Warm_Dry,31548.09742,13704.94914,8302.025839,5395.965927,630.9619485,548.1979655,830.2025839,1079.193185,0.671696097,0.440692918,1.227798142,1.922757693
dee,dee3,N,071274,44.588213,-118.576227,A,ABGR,27,27,103,1489.807482,1.299999952,13.29999924,-0.084100001,13.56999969,6.74489975,538.6969604,6307,129.0253906,171.046936,184352.8125,17.24080658,99.06,29.32609558,group3,185,4495.8,24.30162162,208,884,31.4,0.147597521,ABGR_Warm_Dry,34588.3445,19954.62653,9582.978514,5332.373808,691.7668899,798.1850612,958.2978514,1066.474762,0.730621476,1.002917894,1.412604872,1.689401445
dee,dee3,N,071284,44.58852661,-118.5761531,A,ABGR,94.1,35.82566646,150,1483.609982,1.299999952,13.29999924,-0.084100001,13.56999969,6.74489975,538.6969604,6307,128.2214203,170.1773529,189098.0625,12.79426956,99.06,36.67257309,group3,165,3961.4856,24.00900364,193,884,31.4,0.143919499,ABGR_Warm_Dry,229499.1091,111518.4003,36250.74747,15919.15369,4589.982182,4460.736011,3625.074747,3183.830738,0.561130922,0.494051245,0.060337134,-0.168671629
dee,dee3,N,071294,44.588428,-118.576256,A,ABGR,65,32,126,1485.478668,1.299999952,13.29999924,-0.084100001,13.56999969,6.74489975,538.6969604,6307,128.2214203,170.1773529,189098.0625,13.22065735,99.06,35.26953125,group3,176,4190.0856,23.80730455,201,884,31.4,0.019939689,ABGR_Warm_Dry,82859.01709,39179.82237,24398.06094,12547.70798,1657.180342,1567.192895,2439.806094,2509.541597,0.092303518,-0.0092324,0.975366953,1.054051909
dee,dee3,N,071304,44.5884167,-118.5762167,U,ABGR,40.5,22.86312037,122,1485.478668,1.299999952,13.29999924,-0.084100001,13.56999969,6.74489975,538.6969604,6307,128.2214203,170.1773529,184352.8125,13.22065735,99.06,35.26953125,group3,175,4233.3672,24.19066971,197,884,31.4,0.105185762,ABGR_Warm_Dry,120431.1973,56639.07495,32177.18219,17307.14923,2408.623946,2265.562998,3217.718219,3461.429845,0.897105535,0.777914443,1.571201658,1.774249767
dee,dee3,N,071312,44.587001,-118.574656,A,PIPO,77.6,34,200,1475.30567,1.370000005,12.68999958,0.159299999,13.18999958,6.674900055,567.2489624,6307,115.73423,155.5727386,201383.7969,7.960295677,99.06,128.650528,group3,196,5136.1848,26.20502449,226,884,31.4,0.056745017,ABGR_Warm_Dry,145221.6636,75232.73087,31864.50575,14910.00973,2904.433271,3009.309235,3186.450575,2982.001946,1.206441755,1.294833975,1.444133354,1.271818674
dee,dee3,N,071322,44.588137,-118.575636,A,PIPO,100,39,215,1484.072688,1.299999952,13.29999924,-0.084100001,13.56999969,6.74489975,538.6969604,6307,124.9468231,166.4679413,182309.6563,14.42988777,99.06,41.84018707,group3,171,4054.1448,23.70844912,194,884,31.4,0.087454085,ABGR_Warm_Dry,155330.9333,100609.7309,38544.96713,16701.30973,3106.618666,4024.389237,3854.496713,3340.261946,0.978065706,1.6731854,1.544508754,1.155027194
dee,dee3,N,071332,44.588995,-118.574833,A,PIPO,107,42,565,1469.699761,1.299999952,13.29999924,-0.084100001,13.56999969,6.74489975,538.6969604,6307,127.3637009,169.1143036,194712.5625,4.72261858,99.06,29.44961548,group3,164,3880.4088,23.66102927,190,884,31.4,0.251170333,ABGR_Warm_Dry,108500.2879,60968.74254,23252.39372,11609.11477,2170.005758,2438.749702,2325.239372,2321.822953,1.922256533,2.373526652,2.182922096,2.177185305
dee,dee3,N,071342,44.587467,-118.576836,A,PIPO,92,33,327,1497.457248,1.370000005,12.68999958,0.159299999,13.18999958,6.674900055,567.2489624,6307,128.108017,169.6556854,203155.3281,13.16692162,99.06,201.6805878,group3,200,4782.0072,23.910036,227,884,31.4,0.484915036,ABGR_Warm_Dry,78441.31579,35857.32645,12211.10801,5911.139998,1568.826316,1434.293058,1221.110801,1182.228,0.302051396,0.17953937,-0.014593966,-0.05000239
dee,dee3,N,071352,44.587264,-118.57732,A,PIPO,90,38,215,1490.742421,1.370000005,12.68999958,0.159299999,13.18999958,6.674900055,567.2489624,6307,128.3682556,169.7675171,203444.8594,11.89031506,99.06,193.9624481,group3,168,3960.2664,23.57301429,198,884,31.4,0.252996383,PSME,132288.5337,73307.43094,24543.47395,12183.69604,2645.770674,2932.297238,2454.347395,2436.739208,0.425676101,0.732880058,0.220438625,0.201559731
tho,tho1,Y,080012,44.520873,-118.979227,A,PIPO,15.1,11,107,1228.814446,1.49000001,14.19999981,1.206499934,14.65999985,7.934899807,434.21698,4840,178.7853241,230.5761566,186790.5938,12.46280003,66.04,288.3968201,group1,168,2931.8712,17.45161429,192,226.1,24,0,PSME,17488.89067,10731.98335,4185.62683,2171.826984,349.7778135,429.2793342,418.562683,434.3653967,0.615574351,1.056023865,0.996652123,1.084201361
tho,tho1,Y,080022,44.520817,-118.979338,A,PIPO,48.2,28,140,1227.501335,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,178.7853241,230.5761566,186790.5938,11.94249439,66.04,289.8956909,group1,178,3041.904,17.08934831,197,226.1,24,0,PSME,62068.19976,24703.99834,9392.168543,4287.814043,1241.363995,988.1599336,939.2168543,857.5628086,0.551899738,0.104877484,0.018470317,-0.125686832
tho,tho1,Y,080032,44.520733,-118.979546,A,PIPO,23.5,18,111,1226.328867,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,178.7853241,230.5761566,184980.2031,12.25714874,43.18,294.1412048,group1,171,3051.9624,17.84773333,185,226.1,24,0,PSME,27754.80713,19736.06687,10418.99779,5179.082622,555.0961427,789.4426749,1041.899779,1035.816524,0.262589482,1.044146393,1.886102928,1.865814983
tho,tho1,Y,080046,44.520887,-118.979413,A,JUOC,12,7,97,1226.87075,1.49000001,14.19999981,1.206499934,14.65999985,7.934899807,434.21698,4840,178.7853241,230.5761566,186790.5938,11.50768185,66.04,287.3746338,group1,169,2962.3512,17.52870533,189,226.1,24,0,PSME,7190.299766,6341.613904,4533.061845,2729.013574,143.8059953,253.6645562,453.3061845,545.8027147,0.296392046,1.02055684,2.336552949,2.946270846
tho,tho1,N,080052,44.520881,-118.979041,A,PIPO,33.9,23,115,1233.770646,1.559999943,14.44999981,1.518700004,14.92000008,8.220000267,441.5179749,4840,178.7853241,230.5761566,183287.8125,17.6752739,66.04,290.6151733,group1,169,2777.0328,16.43214675,188,226.1,24,0.05473911,PSME,89426.41663,58986.60901,27079.77626,15089.00668,1788.528333,2359.46436,2707.977626,3017.801337,0.860228866,1.475576339,1.851199433,2.185123425
tho,tho1,N,080062,44.520738,-118.979178,A,PIPO,66.7,43,192,1230.395,1.419999957,15.03999996,1.08009994,15.36999989,8.224900246,430.8899841,4840,178.7853241,230.5761566,183538.2969,15.12003231,66.04,294.2941589,group1,176,2949.5496,16.75880455,200,226.1,24,0.006221139,PSME,169603.0012,84173.93353,28093.69765,13843.38279,3392.060023,3366.957341,2809.369765,2768.676558,0.714626722,0.697623334,0.319939469,0.292375786
tho,tho1,N,080072,44.520795,-118.979326,A,PIPO,37.1,21,151,1227.501335,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,178.7853241,230.5761566,186790.5938,11.94249439,66.04,289.8956909,group1,177,2965.3992,16.7536678,203,226.1,24,0,PSME,23649.26735,12098.78099,4148.889046,2049.123914,472.9853471,483.9512396,414.8889046,409.8247829,-0.543056842,-0.520559634,-0.662245293,-0.672634653
tho,tho1,N,080082,44.521053,-118.979265,A,PIPO,64.2,34,152,1227.610352,1.49000001,14.19999981,1.206499934,14.65999985,7.934899807,434.21698,4840,178.7853241,230.5761566,187753.8281,11.21953392,66.04,286.3403015,group1,166,2897.7336,17.45622651,184,226.1,24,0.029003969,PSME,66365.74268,31797.05356,12789.83838,7310.873463,1327.314854,1271.882142,1278.983838,1462.174693,-0.172446171,-0.239749297,-0.231126837,-0.008707314
tho,tho1,Y,080092,44.520461,-118.979369,A,PIPO,6.5,9,94,1232.313023,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,184.2322998,237.0719147,180416.5781,17.64555168,66.04,301.7940674,group1,178,2990.088,16.79824719,204,226.1,24,0,PSME,1395.892554,787.5580083,423.6676454,270.8605788,27.91785108,31.50232033,42.36676454,54.17211575,0.264260485,0.490036962,1.174360294,1.917948933
tho,tho1,Y,080103,44.520423,-118.97938,A,PSME,5,7,23,1232.313023,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,184.2322998,237.0719147,180416.5781,17.64555168,66.04,301.7940674,group1,184,3094.9392,16.82032174,203,226.1,24,0,PSME,2669.481964,2669.481964,2394.248288,1826.578832,111.2284151,111.2284151,239.4248288,365.3157663,2.20274e-17,2.20274e-17,0.872300234,1.728913077
tho,tho1,Y,080113,44.520443,-118.979422,A,PSME,5,6,17,1232.313023,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,184.2322998,237.0719147,180416.5781,17.64555168,66.04,301.7940674,group1,184,3133.344,17.02904348,200,226.1,24,0,PSME,2419.222693,2419.222693,2382.046342,1923.625142,142.3072172,142.3072172,238.2046342,384.7250284,-7.50E-17,-7.50E-17,0.523347867,1.322964147
tho,tho1,Y,080122,44.520494,-118.979428,A,PIPO,80.3,37,425,1232.313023,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,184.2322998,237.0719147,183538.2969,17.64555168,66.04,301.7940674,group1,182,3051.3528,16.76567473,201,226.1,24,0,PSME,89587.64537,49024.42644,19024.50965,9761.53156,1791.752907,1960.977058,1902.450965,1952.306312,0.167316618,0.299268356,0.253632909,0.292507383
tho,tho1,N,080132,44.521174,-118.979422,A,PIPO,105.6,33,335,1223.447406,1.49000001,14.19999981,1.206499934,14.65999985,7.934899807,434.21698,4840,178.7853241,230.5761566,187753.8281,10.76452351,66.04,284.6100159,group1,166,3013.2528,18.1521253,185,226.1,24,0.045454133,PSME,55609.07238,23709.95162,7952.252851,4544.240574,1112.181448,948.3980646,795.2252851,908.8481149,-0.894831064,-1.00127895,-1.100830677,-1.026983686
tho,tho1,N,080142,44.520604,-118.979401,A,PIPO,9.9,8,105,1229.311904,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,184.2322998,237.0719147,183538.2969,14.24599934,66.04,299.6196899,group1,184,3102.5592,16.86173478,202,226.1,24,0,PSME,4846.198208,2814.427195,1162.301317,514.2991377,96.92396416,112.5770878,116.2301317,102.8598275,0.768472801,1.098455943,1.175465679,0.893606602
tho,tho1,N,080152,44.520561,-118.979594,A,PIPO,56.7,38,221,1226.38572,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,184.2322998,237.0719147,184980.2031,13.72008801,43.18,298.8471069,group1,161,2736.7992,16.9987528,184,226.1,24,0,PSME,43731.9628,19854.81185,7268.089998,3967.675698,874.6392559,794.192474,726.8089998,793.5351397,0.008453463,-0.138505931,-0.261601401,-0.139706742
tho,tho1,N,080162,44.520646,-118.979696,A,PIPO,112.7,46,450,1223.1688,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,178.7853241,230.5761566,184980.2031,13.24170208,43.18,294.8127136,group1,159,2856.8904,17.96786415,178,226.1,24,0,PSME,84669.232,40684.77343,14713.90963,7667.926778,1693.38464,1627.390937,1471.390963,1533.585356,-0.460755723,-0.52433565,-0.674629791,-0.614710212
tho,tho1,Y,080172,44.520296,-118.979562,A,PIPO,8,6,80,1233.04749,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,184.2322998,237.0719147,182324.0469,17.13364792,43.18,302.07724,group1,174,2951.3784,16.96194483,194,226.1,24,0,PSME,1844.843737,974.1152049,316.415243,121.4970118,36.89687474,38.9646082,31.6415243,24.29940236,0.182378255,0.273513949,-0.049252187,-0.372857428
tho,tho1,Y,080182,44.520266,-118.979591,A,PIPO,14.4,11,109,1230.543829,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,184.2322998,237.0719147,182324.0469,16.14927483,43.18,302.6329346,group1,174,2963.2656,17.03026207,188,226.1,24,0.00453646,PSME,17576.42424,12769.53647,6454.457713,4328.360694,351.5284848,510.7814588,645.4457713,865.6721389,0.529297257,1.246679444,1.853297812,2.845345052
tho,tho1,Y,080192,44.520309,-118.979615,A,PIPO,8.2,6,93,1230.543829,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,184.2322998,237.0719147,182324.0469,16.14927483,43.18,302.6329346,group1,168,2816.6568,16.76581429,190,226.1,24,0,PSME,3153.722029,2404.476999,1217.966883,533.7515653,63.07444057,96.17907997,121.7966883,106.7503131,0.420265178,1.1367889,1.69126176,1.365594875
tho,tho1,Y,080206,44.520371,-118.979588,A,JUOC,7.9,7,61,1229.009485,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,184.2322998,237.0719147,182324.0469,15.45989227,43.18,302.2300415,group1,175,3051.3528,17.43630171,188,226.1,24,0,PSME,7522.332808,6744.067317,4723.962608,3067.92639,150.4466562,269.7626927,472.3962608,613.585278,0.127062934,0.770891912,1.864302042,2.626157558
tho,tho1,N,080212,44.5221167,-118.9787833,U,PIPO,88.7,37.87535006,307,1228.870628,1.559999943,14.44999981,1.518700004,14.92000008,8.220000267,441.5179749,4840,169.2272949,219.3808899,190061.6719,12.9128828,66.04,287.6260071,group1,164,3294.888,20.09078049,181,226.1,24,0.131757444,PSME,51169.18043,25446.58162,9645.14969,4846.057465,1023.383609,1017.863265,964.514969,969.2114929,-0.817832514,-0.822714201,-0.869890556,-0.86573738
tho,tho1,N,080222,44.519958,-118.979235,A,PIPO,63.5,30,210,1244.332903,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,184.2322998,237.0719147,180453.0938,17.58261299,66.04,291.6112671,group1,182,2705.4048,14.86486154,199,226.1,24,0.048500693,PSME,49147.12322,19785.83127,8199.160043,3992.423909,982.9424645,791.4332508,819.9160043,798.4847818,0.12185865,-0.227404415,-0.17545927,-0.214544254
tho,tho1,N,080232,44.520358,-118.979715,A,PIPO,50,30,275,1226.708379,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,184.2322998,237.0719147,182324.0469,15.15590477,43.18,300.5387268,group1,168,2863.9008,17.04702857,184,226.1,24,0.011732278,PSME,31202.0422,9302.806254,3231.138097,1490.787816,624.0408439,372.1122502,323.1138097,298.1575632,-0.369277075,-1.025643843,-1.153302826,-1.218323039
tho,tho1,N,080242,44.520487,-118.979726,A,PIPO,51.4,34,265,1225.395492,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,166.8522797,216.9125824,182324.0469,14.41720963,43.18,298.7575989,group1,162,2863.9008,17.6784,178,226.1,24,0,PSME,43377.41961,17816.29835,4194.68844,2032.605106,867.5483923,712.651934,419.468844,406.5210212,-0.129108816,-0.461821307,-1.091568927,-1.119380424
tho,tho1,Y,080252,44.520061,-118.979979,A,PIPO,58.4,40,241,1227.613031,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,166.8522797,216.9125824,179421.0625,16.78041649,43.18,298.5586243,group1,152,2711.8056,17.84082632,168,226.1,24,0.134979314,PSME,35357.09002,12382.10521,5133.219453,2806.505355,707.1418004,495.2842084,513.3219453,561.3010709,-0.114713584,-0.668424311,-0.621280905,-0.495882725
tho,tho1,Y,080262,44.519991,-118.979979,A,PIPO,8.5,4,78,1227.613031,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,166.8522797,216.9125824,179421.0625,16.78041649,43.18,298.5586243,group1,151,2579.8272,17.08494834,165,226.1,24,0,PSME,3473.401701,2124.875567,1007.968693,515.9299385,69.46803401,84.99502269,100.7968693,103.1859877,0.509328651,0.860092368,1.217065286,1.271036862
tho,tho1,Y,080276,44.520074,-118.980051,A,JUOC,5.9,4,33,1226.144171,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,166.8522797,216.9125824,179421.0625,16.85231018,43.18,299.531311,group1,143,2656.9416,18.58001119,162,226.1,24,0,PSME,3346.957309,3189.035415,2316.602569,1299.327222,107.9663648,127.5614166,231.6602569,259.8654443,-4.28E-17,0.208404629,1.315555579,1.615533945
tho,tho1,Y,080282,44.520115,-118.980081,A,PIPO,52,31,239,1223.466902,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,166.8522797,216.9125824,179421.0625,17.52632523,43.18,298.2557983,group1,143,2629.2048,18.38604755,160,226.1,24,0,PSME,10635.88706,6367.593619,3045.467772,1500.985426,212.7177412,254.7037447,304.5467772,300.1970851,-0.703592376,-0.559861751,-0.389234171,-0.404124465
tho,tho1,N,080292,44.52012,-118.979794,A,PIPO,70,40,225,1231.252102,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,166.8522797,216.9125824,181619.4375,16.19768524,43.18,301.6802368,group1,161,2735.2752,16.98928696,186,226.1,24,0.001963495,PSME,84743.76942,40505.00993,20758.5447,12183.47833,1694.875388,1620.200397,2075.85447,2436.695666,0.257843587,0.185457046,0.627147384,0.976930431
tho,tho1,N,080302,44.519907,-118.979692,A,PIPO,17.5,10,121,1236.461086,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,184.2322998,237.0719147,182630.5781,15.21271896,43.18,297.0721741,group1,158,2627.0712,16.62703291,178,226.1,24,0,PSME,17661.77032,12822.83013,6182.943683,3792.552328,353.2354064,512.9132053,618.2943683,758.5104657,0.708646467,1.499015089,2.020627769,2.714665415
tho,tho1,N,080312,44.520166,-118.979927,A,PIPO,67.9,32,214,1227.18515,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,166.8522797,216.9125824,179421.0625,16.36501312,43.18,301.0992737,group1,155,2741.0664,17.68429935,172,226.1,24,0.002922467,PSME,118345.0029,53091.30578,19851.61182,10588.9768,2366.900058,2123.652231,1985.161182,2117.79536,0.513669595,0.280782593,0.14819039,0.275175188
tho,tho1,N,080322,44.519441,-118.980735,A,PIPO,70.8,34,330,1220.064096,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,3380,179.765274,231.3859558,191365.5313,13.24281788,43.18,284.5220642,group1,145,2401.824,16.56430345,162,226.1,24,0.011543782,PSME,107417.0093,65114.0464,30203.59064,16061.9617,2148.340186,2604.561856,3020.359064,3212.39234,0.937029562,1.501866736,2.016655347,2.254407167
tho,tho1,Y,080332,44.519676,-118.98019,A,PIPO,7.7,7,114,1230.459592,1.5,14.90999985,1.271899939,15.2699995,8.269899368,420.9989929,4840,179.765274,231.3859558,186765.3438,15.70859909,43.18,296.2430115,group1,153,2504.5416,16.36955294,176,226.1,24,0.304835804,PSME,2343.586336,1447.536567,415.8563895,183.2742322,46.87172673,57.90146269,41.58563895,36.65484645,0.617730939,1.015818716,0.426944238,0.248980937
