site,year,month,ppt,tmax,vpdmax
cra,1980,1,143.7799988,1.29400003,3.319000006
cra,1980,2,97.66000366,5.092999935,4.015999794
cra,1980,3,95.86499786,5.092999935,4.659999847
cra,1980,4,36.36100006,12.11699963,9.670000076
cra,1980,5,72.81700134,14.17700005,10.27000046
cra,1980,6,63.24100113,16.31900024,11.30000019
cra,1980,7,10.00699997,25.53000069,25.03100014
cra,1980,8,3.555000067,23.17700005,22.87700081
cra,1980,9,40.59999847,20.69199944,18.07299995
cra,1980,10,29.45000076,14.42000008,12.73900032
cra,1980,11,61.92399979,5.513999939,4.718999863
cra,1980,12,155.0659943,3.345000029,3.332999945
cra,1981,1,46.52399826,3.471999884,3.954999924
cra,1981,2,105.2170029,3.77699995,4.289999962
cra,1981,3,83.14800262,7.138999939,5.948999882
cra,1981,4,56.20800018,10.57499981,8.30300045
cra,1981,5,80.54299927,13.05799961,9.324999809
cra,1981,6,64.47699738,18.59700012,14.8760004
cra,1981,7,10.12199974,24.75,24.62199974
cra,1981,8,6.211999893,27.79100037,30.97299957
cra,1981,9,35.72900009,21.29899979,21.60000038
cra,1981,10,54.48400116,11.27299976,8.178999901
cra,1981,11,128.0440063,6.263999939,4.757999897
cra,1981,12,230.1640015,2.302999973,2.963000059
cra,1982,1,174.0529938,-0.537,2.594000101
cra,1982,2,130.4199982,1.217000008,3.63499999
cra,1982,3,93.39600372,4.822000027,4.770999908
cra,1982,4,72.86299896,7.852000237,7.506000042
cra,1982,5,33.22700119,13.91800022,11.36499977
cra,1982,6,86.05200195,18.88599968,14.92300034
cra,1982,7,38.05099869,23.38100052,21.53899956
cra,1982,8,8.328000069,25.33200073,25.05999947
cra,1982,9,85.48999786,17.84300041,14.23600006
cra,1982,10,87.93900299,11.30799961,8.123999596
cra,1982,11,83.70800018,2.194000006,3.328000069
cra,1982,12,173.0559998,0.448000014,2.70600009
cra,1983,1,87.58599854,3.144000053,3.812000036
cra,1983,2,148.1450043,4.285999775,3.940999985
cra,1983,3,147.4360046,5.928999901,4.359000206
cra,1983,4,39.00999832,7.421999931,6.265999794
cra,1983,5,43.08000183,14.81400013,13.65699959
cra,1983,6,53.06000137,17.71899986,13.86499977
cra,1983,7,28.61700058,22.3409996,19.97200012
